アイシテマース,アイシテマース,1,Tim Tam,Tom Fool,Menow,Pharamond,Phalaris,Selene,Alcibiades,Supremus,Regal Roman,Gaga,Bull Dog,Teddy,Plucky Liege,Alpoise,Equipoise,Laughing Queen,Two Lea,Bull Lea,Bull Dog,Teddy,Plucky Liege,Rose Leaves,Ballot,Colonial,Two Bob,The Porter,Sweep,Ballet Girl,Blessings,Chicle,Mission Bells,アマゾンウオリアー,Khaled,Hyperion,Gainsborough,Bayardo,Rosedrop,Selene,Chaucer,Serenissima,Eclair,Ethnarch,The Tetrarch,Karenza,Black Ray,Black Jester,Lady Brilliant,War Betsy,War Relic,Man o'War,Fair Play,Mahubah,Friar's Carse,Friar Rock,Problem,Betsy Ross,Mahmoud,Blenheim,Mah Mahal,Celerina,Teddy,Diavolezza
アーモンドアイ,アーモンドアイ,1,ロードカナロア,キングカメハメハ,キングマンボ,ミスタープロスペクター,Raise a Native,Gold Digger,Miesque,ヌレイエフ,Pasadoble,マンファス,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,モアクライマックス,ストームキャット,Storm Bird,Northern Dancer,South Ocean,Terlingua,セクレタリアト,Crimson Saint,サラトガデュー,Cormorant,ヒズマジェスティ,Song Sparrow,Super Luna,インリアリティ,Alada,フサイチパンドラ,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ロッタレース,ヌレイエフ,Northern Dancer,Nearctic,Natalma,Special,フォルリ,Thong,Sex Appeal,Buckpasser,Tom Fool,Busanda,Best in Show,Traffic Judge,Stolen Hour
イエローウィング,イエローウィング,1,サニーブライアン,ブライアンズタイム,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Kelley's Day,グロースターク,Ribot,Flower Bowl,Golden Trail,Hasty Road,Sunny Vale,サニースイフト,スイフトスワロー,Northern Dancer,Nearctic,Natalma,Homeward Bound,Alycidon,Sabie River,サニーロマン,ファバージ,Princely Gift,Spring Offensive,フアイナルクイン,ファイナルスコア,ツキカワ,シクレノンメモリー,トニービン,カンパラ,カラムーン,ゼダーン,Khairunissa,State Pension,オンリーフォアライフ,Lorelei,Severn Bridge,Hornbeam,Hyperion,Thicket,Priddy Fair,Preciptic,Campanette,シクレノンセピア,マナード,Captain's Gig,Turn-to,Make Sail,Slipstream,Sing Sing,Palestream,トウジンホマレ,ノーザンテースト,Northern Dancer,Lady Victoria,リビーザリブラ,Delta Judge,French to Boot
イエロースーツ,イエロースーツ,1,スキャターザゴールド,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,Dance Smartly,ダンチヒ,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Classy 'n Smart,Smarten,Cyane,Smartaire,No Class,Nodouble,Classy Quillo,アーチェリー,デイジュール,ダンチヒ,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Gold Beauty,ミスタープロスペクター,Raise a Native,Gold Digger,Stick to Beauty,Illustrious,Hail to Beauty,Grease,Filiberto,Ribot,Tenerani,Romanella,Fast Line,Mr.Busher,Throttle Wide,Greedy of Gain,ハビタット,Sir Gaylord,Little Hut,Gently,Grey Sovereign,Be Careful
イクノディクタス,イクノディクタス,1,ディクタス,Sanctus,Fine Top,Fine Art,Artist's Proof,Finnoise,Toupie,Vatellor,Tarentella,Sanelta,Tourment,Tourbillon,Fragment,Satanella,Mahmoud,Avella,Doronic,Worden,Wild Risk,Rialto,Wild Violet,Sans Tares,Sind,Tara,Dulzetta,Bozzetto,Pharos,Bunworry,Dulcimer,Donatello,Dulce,ダイナランデイング,ノーザンテースト,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Lady Victoria,Victoria Park,Chop Chop,Victoriana,Lady Angela,Hyperion,Sister Sarah,ナイスランデイング,First Landing,Turn-to,Royal Charger,Source Sucree,Hildene,Bubbling Over,Fancy Racket,Pashmina,Le Pacha,Biribi,Advertencia,Perfume,Badruddin,Lavendula
イタリアンマンマ,イタリアンマンマ,1,デインヒル,ダンチヒ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Pas de Nom,Admiral's Voyage,Crafty Admiral,Olympia Lou,Petitioner,Petition,Steady Aim,Razyana,ヒズマジェスティ,Ribot,Tenerani,Romanella,Flower Bowl,Alibhai,Flower Bed,Spring Adieu,Buckpasser,Tom Fool,Busanda,Natalma,Native Dancer,Almahmoud,Loure,リファール,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Goofed,Court Martial,Fair Trial,Instantaneous,Barra,Formor,La Favorite,Allicance,アレッジド,Hoist the Flag,トムロルフ,Wavy Navy,Princess Pout,Prince John,Determined Lady,Runaway Bride,Wild Risk,Rialto,Wild Violet,Aimee,Tudor Minstrel,Emali
イーライザ,イーライザ,1,チーフズクラウン,ダンチヒ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Pas de Nom,Admiral's Voyage,Crafty Admiral,Olympia Lou,Petitioner,Petition,Steady Aim,Six Crowns,セクレタリアト,Bold Ruler,Nasrullah,Miss Disco,Somethingroyal,Princequillo,Imperatrice,Chris Evert,Swoon's Son,The Doge,Swoon,Miss Carmie,T.V.Lark,Twice Over,Carmelized,キートゥザミント,グロースターク,Ribot,Tenerani,Romanella,Flower Bowl,Alibhai,Flower Bed,Key Bridge,Princequillo,Prince Rose,Cosquilla,Blue Banner,War Admiral,Risque Blue,Carmelize,Cornish Prince,Bold Ruler,Nasrullah,Miss Disco,Teleran,Eight Thirty,Tellaris,Miss Carmie,T.V.Lark,Indian Hemp,Miss Larksfly,Twice Over,Ponder,Twosy
ウィキウィキ,ウィキウィキ,1,フレンチデピュティ,デピュティミニスター,Vice Regent,Northern Dancer,Nearctic,Natalma,Victoria Regina,Menetrier,Victoriana,Mint Copy,Bunty's Flight,Bunty Lawless,Broomflight,Shakney,Jabneh,Grass Shack,Mitterand,Hold Your Peace,Speak John,Prince John,Nuit de Folies,Blue Moon,Eight Thirty,Blue Grail,Laredo Lass,Bold Ruler,Nasrullah,Miss Disco,Fortunate Isle,Ambiorix,Slippy,リアルナンバー,Rainbow Corner,レインボウクエスト,ブラッシンググルーム,Red God,Runaway Bride,I Will Follow,エルバジェ,Where You Lead,Kingscote,Kings Lake,ニジンスキー,Fish-Bar,Bold Fantasy,Bold Lad,Ribot's Fantasy,Numeraria,サザンヘイロー,ヘイロー,Hail to Reason,Cosmah,Northern Sea,Northern Dancer,Sea Saga,Numismatica,Salt Marsh,トムロルフ,Saline,Nut,Dancing Moss,Nautch Dance
ウィリアムチョコ,ウィリアムチョコ,1,メジロライアン,アンバーシャダイ,ノーザンテースト,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,クリアアンバー,Ambiopoise,Ambiorix,Bull Poise,One Clear Call,Gallant Man,Europa,メジロチエイサー,メジロサンマン,Charlottesville,Prince Chevalier,Noorani,パラデイシア,Aureole,Chenille,シエリル,スノッブ,Mourne,Senones,Chanel,Pan,Barley Corn,ストロークト,リヴァーマン,Never Bend,Nasrullah,Nearco,Mumtaz Begum,Lalun,Djeddah,Be Faithful,River Lady,Prince John,Princequillo,Not Afraid,Nile Lily,Roman,Azalea,Her B.,Time Tested,Better Self,Bimelech,Bee Mac,Past Eight,Eight Thirty,Helvetia,Cetyl,アワバブー,My Babu,Glen Line,Error,Bimelech,By Mistake
ウィルウーマン,ウィルウーマン,1,Zafonic,ゴーンウェスト,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Secrettame,セクレタリアト,Bold Ruler,Somethingroyal,Tamerett,Tim Tam,Mixed Marriage,Zaizafon,The Minstrel,Northern Dancer,Nearctic,Natalma,Fleur,Victoria Park,Flaming Page,Mofida,Right Tack,Hard Tack,Polly Macaw,Wold Lass,Vilmorin,Cheb,カタリスト,サドラーズウェルズ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Fairy Bridge,Bold Reason,Hail to Reason,Lalun,Special,フォルリ,Thong,Welsh Love,Ela-Mana-Mou,ピットカーン,ペティンゴ,Border Bounty,Rose Bertin,ハイハット,Wide Awake,Welsh Flame,Welsh Pageant,Tudor Melody,Picture Light,Electric Flash,Crepello,Lightning
ウィルミアンス,ウィルミアンス,1,Favorite Trick,フォーントリック,Clever Trick,アイスカペイド,Nearctic,Shenanigans,Kankakee Miss,Better Bee,Golden Beach,Over the Phone,Finnegan,Royal Charger,Last Wave,Prattle,Mr.Busher,Tsumani,Evil Elaine,medieval man,Noholme,Star Kingdom,Oceana,Peaceful Sky,Tim Tam,Curly Sky,Distinctive Elaine,Distinctive,Never Bend,Precious Lady,Jackie Dare,Prince Dare,Jacoenda,Sixy Chic,Saratoga Six,アリダー,Raise a Native,Native Dancer,Raise You,Sweet Tooth,On-and-On,Plum Cake,Priceless Fame,Irish Castle,Bold Ruler,Castle Forbes,Comely Nell,Commodore M.,Nellie L.,Millie and Me,wise exchange,Promised Land,Palestinian,Mahmoudess,Coastal Trade,Coastal Traffic,Dynamo,Controlled Landing,First Landing,Turn-to,Hildene,Self Control,Better Self,Alibhai Rose
ウィルロック,ウィルロック,1,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Cosmah,Cosmic Bomb,Pharamond,Banish Fear,Almahmoud,Mahmoud,Arbitrator,Wishing Well,アンダースタンディング,Promised Land,Palestinian,Mahmoudess,Pretty Ways,Stymie,Pretty Jo,Mountain Flower,Montparnasse,Gulf Stream,Mignon,Edelweiss,Hillary,Dowager,スカーレットブーケ,ノーザンテースト,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Lady Victoria,Victoria Park,Chop Chop,Victoriana,Lady Angela,Hyperion,Sister Sarah,スカーレツトインク,Crimson Satan,Spy Song,Balladier,Mata Hari,Papila,Requiebro,Papalona,Consentida,Beau Max,Bull Lea,Bee Mac,La Menina,Royal Charger,Your Hostess
ウイニングパス,ウイニングパス,1,ジェイドロバリー,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,Number,ニジンスキー,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,Special,フォルリ,Aristophanes,Trevisa,Thong,Nantallah,Rough Shod,レツツキツス,リファール,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Goofed,Court Martial,Fair Trial,Instantaneous,Barra,Formor,La Favorite,Limoya,Riva Ridge,First Landing,Turn-to,Hildene,Iberia,Heliopolis,War East,Peronelle,O'Grady,Relic,Ann's Twin,Mashallah,Persian Gulf,Magnificent
ウェディングベル,ウェディングベル,1,ラムタラ,ニジンスキー,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Flaming Page,Bull Page,Bull Lea,Our Page,Flaring Top,Menow,Flaming Top,Snow Bride,ブラッシンググルーム,Red God,Nasrullah,Spring Run,Runaway Bride,Wild Risk,Aimee,Awaasif,Snow Knight,Firestreak,Snow Blossom,Royal Statute,Northern Dancer,Queen's Statute,メアリーリノア,L'Emigrant,The Minstrel,Northern Dancer,Nearctic,Natalma,Fleur,Victoria Park,Flaming Page,Suprina,ヴェイグリーノーブル,ヴィエナ,Noble Lassie,Perfecta,Swaps,Cosmah,Marie Noelle,Brigadier Gerard,Queen's Hussar,March Past,Jojo,La Paiva,Prince Chevalier,Brazen Molly,Marike,Nasram,Nasrullah,La Mirambule,Vamarie,Clarion,Winona
ウォータードリップ,ウォータードリップ,1,Zieten,ダンチヒ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Pas de Nom,Admiral's Voyage,Crafty Admiral,Olympia Lou,Petitioner,Petition,Steady Aim,Blue Note,ハビタット,Sir Gaylord,Turn-to,Somethingroyal,Little Hut,Occupy,Savage Beauty,Balsamique,Tourangeau,Val de Loir,Torbella,Bruyere,トラフィック,Becon,Sunset Cafe,Red Sunset,Red God,Nasrullah,Nearco,Mumtaz Begum,Spring Run,Menow,Boola Brook,Centre Piece,トンピオン,Tom Fool,Sunlight,Table Rose,Round Table,Bayrose,Cafe Au Lait,Espresso,Acropolis,Donatello,Aurora,Babylon,Bahram,Clairvoyante,Blue Sash,Djebe,Djebel,Catherine,Star of India,Court Martial,Eastern Grandeur
ウォーターブロウ,ウォーターブロウ,1,モガミ,リファール,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Goofed,Court Martial,Fair Trial,Instantaneous,Barra,Formor,La Favorite,ノーラツク,Lucky Debonair,Vertex,The Rhymer,Kanace,Fresh as Fresh,Count Fleet,Airy,No Teasing,Palestinian,Sun Again,Dolly Whisk,No Fiddling,King Cole,Big Hurry,ブゼンスワン,アスワン,ノーザンテースト,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,リリーオブザナイル,Never Bend,Nasrullah,Lalun,Nile Lily,Roman,Azalea,ブゼンノハナ,プロント,Prince Taj,Prince Bio,Malindi,La Caravelle,Worden,Barquerolle,ムーテイイチ,ムーティエ,Sicambre,Ballynash,ブゼンアサイチ,アサフジ,祐星
ウオッカ,ウオッカ,1,タニノギムレット,ブライアンズタイム,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Kelley's Day,グロースターク,Ribot,Flower Bowl,Golden Trail,Hasty Road,Sunny Vale,タニノクリスタル,クリスタルパレス,カロ,フォルティノ,Chambord,Hermieres,Sicambre,Vieille Pierre,タニノシーバード,Sea-Bird,Dan Cupid,Sicalade,Flaxen,グロースターク,Flavia,タニノシスター,ルション,リヴァーマン,Never Bend,Nasrullah,Lalun,River Lady,Prince John,Nile Lily,ベルドリーヌ,Marshua's Dancer,Raise a Native,Marshua,Palsy Walsy,Sea O Erin,Allie's Pal,エナジートウショウ,トウショウボーイ,テスコボーイ,Princely Gift,Suncourt,ソシアルバターフライ,Your Host,Wisteria,コーニストウシヨウ,ダンディルート,リュティエ,Dentrelic,ローズトウシヨウ,テューダーペリオッド,ワカシラオキ
ウマガアウカラ,ウマガアウカラ,1,バンブーアトラス,ジムフレンチ,グロースターク,Ribot,Tenerani,Romanella,Flower Bowl,Alibhai,Flower Bed,Dinner Partner,Tom Fool,Menow,Gaga,Bluehaze,Blue Larkspur,Flaming Swords,バンブーシザラ,テスコボーイ,Princely Gift,Nasrullah,Blue Gem,Suncourt,Hyperion,Inquisition,シザラ,Marsyas,Trimdon,Astronomie,Pangani,Fair Trial,Clovelly,タイセイサンバレー,プリンスオブバーズ,Storm Bird,Northern Dancer,Nearctic,Natalma,South Ocean,New Providence,Shining Sun,Special Key,キートゥザミント,グロースターク,Key Bridge,Better Begin,Buckpasser,Glad Rags,ミスシラオキ,ロムルス,Ribot,Tenerani,Romanella,Arietta,Tudor Minstrel,Anne of Essex,ミスアシヤガワ,ヒンドスタン,Bois Roussel,Sonibai,シラオキ,プリメロ,第弐スターカツプ
ウルトラサブマリン,ウルトラサブマリン,1,サッカーボーイ,ディクタス,Sanctus,Fine Top,Fine Art,Toupie,Sanelta,Tourment,Satanella,Doronic,Worden,Wild Risk,Sans Tares,Dulzetta,Bozzetto,Dulcimer,ダイナサツシユ,ノーザンテースト,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,ロイヤルサツシユ,Princely Gift,Nasrullah,Blue Gem,Sash of Honour,Prince Chevalier,Sylko,ハイボルテージ,スティールハート,ハビタット,Sir Gaylord,Turn-to,Somethingroyal,Little Hut,Occupy,Savage Beauty,A. 1,Abernant,Owen Tudor,Rustom Mahal,Asti Spumante,Dante,Blanco,フエアーカツプ,ダイハード,Never Say Die,Nasrullah,Singing Grass,Mixed Blessing,Brumeux,Pot-pourri,健宝,ヒンドスタン,Bois Roussel,Sonibai,トキノタカラ,プリメロ,スターカツプ
ウルトラプラス,ウルトラプラス,1,ウッドマン,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,プレイメイト,Buckpasser,Tom Fool,Menow,Gaga,Busanda,War Admiral,Businesslike,Intriguing,Swaps,Khaled,Iron Reward,Glamour,Nasrullah,Striking,ダンシングアウンティー,ヌレイエフ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Special,フォルリ,Aristophanes,Trevisa,Thong,Nantallah,Rough Shod,Aunt Carol,Big Spruce,エルバジェ,Vandale,Flagette,Silver Sari,Prince John,Golden Sari,Dinky Pinky,What a Pleasure,Bold Ruler,Grey Flight,Little Dunce,Dunce,Bride of Note
エアグルーヴ,エアグルーヴ,1,トニービン,カンパラ,カラムーン,ゼダーン,Grey Sovereign,Vareta,Khairunissa,Prince Bio,Palariva,State Pension,オンリーフォアライフ,Chanteur,Life Sentence,Lorelei,Prince Chevalier,Rock Goddess,Severn Bridge,Hornbeam,Hyperion,Gainsborough,Selene,Thicket,Nasrullah,Thorn Wood,Priddy Fair,Preciptic,Precipitation,Artistic,Campanette,Fair Trial,Calluna,ダイナカール,ノーザンテースト,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Lady Victoria,Victoria Park,Chop Chop,Victoriana,Lady Angela,Hyperion,Sister Sarah,シヤダイフエザー,ガーサント,Bubbles,La Farina,Spring Cleaning,Montagnana,Brantome,Mauretania,パロクサイド,Never Say Die,Nasrullah,Singing Grass,Feather Ball,Big Game,Sweet Cygnet
エイシャルスピード,エイシャルスピード,1,アイネスフウジン,シーホーク,エルバジェ,Vandale,Plassy,Vanille,Flagette,Escamillo,Fidgette,Sea Nymph,Free Man,Norseman,Fantine,Sea Spray,Ocean Swell,Pontoon,テスコパール,テスコボーイ,Princely Gift,Nasrullah,Blue Gem,Suncourt,Hyperion,Inquisition,ムツミパール,モンタヴァル,Norseman,Ballynash,マサリユウ,トサミドリ,ユキツキ,ハマナジユビー,ラッキーソブリン,ニジンスキー,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,Sovereign,Pardao,Pardal,Three Weeks,Urshalim,Nasrullah,Horama,ジユピツク,Tropique,Fontenay,Tornado,Flying Colours,Aurore Boreale,Brantome,Voute Celeste,ジユデラ,Niccolo Dell'Arca,Coronach,Nogara,Jupiter Island,Signal Light,Play Suit
エイシンサニー,エイシンサニー,1,ミルジョージ,ミルリーフ,Never Bend,Nasrullah,Nearco,Mumtaz Begum,Lalun,Djeddah,Be Faithful,Milan Mill,Princequillo,Prince Rose,Cosquilla,Virginia Water,Count Fleet,Red Ray,Miss Charisma,Ragusa,Ribot,Tenerani,Romanella,Fantan,Ambiorix,Red Eye,マタテイナ,Grey Sovereign,Nasrullah,Kong,Zanzara,Fairey Fulmar,Sunright,エイシンナツコ,ダイアトム,Sicambre,Prince Bio,Prince Rose,Biologie,Sif,Rialto,Suavita,Dictaway,Honeyway,Fairway,Honey Buzzard,Nymphe Dicte,ダイオライト,Nanaia,ラウンドマザー,チャイナロック,Rockefella,Hyperion,Rockfel,May Wong,Rustom Pasha,Wezzan,レデイアリス,Alycidon,Donatello,Aurora,Pontoon,Mahmoud,Ponteba
エクレアント,エクレアント,1,オペラハウス,サドラーズウェルズ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Fairy Bridge,Bold Reason,Hail to Reason,Lalun,Special,フォルリ,Thong,Colorspin,ハイトップ,Derring-Do,Darius,Sipsey Bridge,Camenae,ヴィミー,Madrilene,Reprocolor,Jimmy Reppin,Midsummer Night,Sweet Molly,Blue Queen,Majority Blue,Hill Queen,タイトルド,レインボウクエスト,ブラッシンググルーム,Red God,Nasrullah,Spring Run,Runaway Bride,Wild Risk,Aimee,I Will Follow,エルバジェ,Vandale,Flagette,Where You Lead,Raise a Native,Noblesse,Her Ladyship,Polish Precedent,ダンチヒ,Northern Dancer,Pas de Nom,Past Example,Buckpasser,Bold Example,Upper Strata,シャーリーハイツ,ミルリーフ,Hardiemma,Bright Landing,サンプリンス,Land Ho
エターナルフォース,エターナルフォース,1,カーリアン,ニジンスキー,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Flaming Page,Bull Page,Bull Lea,Our Page,Flaring Top,Menow,Flaming Top,Foreseer,Round Table,Princequillo,Prince Rose,Cosquilla,Knights Daughter,Sir Cosmo,Feola,Regal Gleam,Hail to Reason,Turn-to,Nothirdchance,Miz Carol,Stymie,No Fiddling,Jabali,シャーリーハイツ,ミルリーフ,Never Bend,Nasrullah,Lalun,Milan Mill,Princequillo,Virginia Water,Hardiemma,ハーディカヌート,ハードリドン,Harvest Maid,Grand Cross,Grandmaster,Blue Cross,Toute Cy,Tennyson,Val de Loir,Vieux Manoir,Vali,Tidra,Prince Taj,Djebel Idra,Adele Toumignon,ゼダーン,Grey Sovereign,Vareta,Alvorada,ボウプリンス,Fair Dolly
