アーツアンドレターズ,アーツアンドレターズ,0,Ribot,Tenerani,Bellini,Cavaliere d'Arpino,Havresac,Chuette,Bella Minna,Bachelor's Double,Santa Minna,Tofanella,Apelle,Sardanapale,Angelina,Try Try Again,Gylgad,Perseverance,Romanella,El Greco,Pharos,Phalaris,Scapa Flow,Gay Gamp,Gay Crusader,Parasol,Barbara Burrini,Papyrus,Tracery,Miss Matty,Bucolic,Buchan,Volcanic,All Beautiful,Battlefield,War Relic,Man o'War,Fair Play,Mahubah,Friar's Carse,Friar Rock,Problem,Dark Display,Display,Fair Play,Cicuta,Dark Loveliness,Traumer,Sunny Love,Parlo,Heliopolis,Hyperion,Gainsborough,Selene,Drift,Swynford,Santa Cruz,Fairy Palace,Pilate,Friar Rock,Herodias,Star Fairy,The Satrap,Fair Star
アドマイヤコジーン,アドマイヤコジーン,0,コジーン,カロ,フォルティノ,Grey Sovereign,Nasrullah,Kong,Ranavalo,Relic,Navarra,Chambord,Chamossaire,Precipitation,Snowberry,Life Hill,Solario,Lady of the Snows,Ride the Trails,Prince John,Princequillo,Prince Rose,Cosquilla,Not Afraid,Count Fleet,Banish Fear,Wildwook,Sir Gaylord,Turn-to,Somethingroyal,Blue Canoe,Jet Pilot,Portage,アドマイヤマカディ,ノーザンテースト,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Lady Victoria,Victoria Park,Chop Chop,Victoriana,Lady Angela,Hyperion,Sister Sarah,ミセスマカディー,トライバルチーフ,Princely Gift,Nasrullah,Blue Gem,Mwanza,Petition,Lake Tanganyika,Hanina,Darling Boy,Darius,Sugar Bun,Blue Sash,Djebe,Star of India
アドマイヤジャパン,アドマイヤジャパン,0,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Cosmah,Cosmic Bomb,Pharamond,Banish Fear,Almahmoud,Mahmoud,Arbitrator,Wishing Well,アンダースタンディング,Promised Land,Palestinian,Mahmoudess,Pretty Ways,Stymie,Pretty Jo,Mountain Flower,Montparnasse,Gulf Stream,Mignon,Edelweiss,Hillary,Dowager,ビワハイジ,カーリアン,ニジンスキー,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,Foreseer,Round Table,Princequillo,Knights Daughter,Regal Gleam,Hail to Reason,Miz Carol,アグサン,Lord Gayle,Sir Gaylord,Turn-to,Somethingroyal,Sticky Case,Court Martial,Run Honey,Santa Luciana,Luciano,Henry the Seventh,Light Arctic,Suleika,Ticino,Schwarzblaurot
アドマイヤソン,アドマイヤソン,0,ティンバーカントリー,ウッドマン,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,プレイメイト,Buckpasser,Tom Fool,Busanda,Intriguing,Swaps,Glamour,Fall Aspen,Pretense,Endeavour,British Empire,Himalaya,Imitation,Hyperion,Flattery,Change Water,Swaps,Khaled,Iron Reward,Portage,War Admiral,Carillon,ベガ,トニービン,カンパラ,カラムーン,ゼダーン,Khairunissa,State Pension,オンリーフォアライフ,Lorelei,Severn Bridge,Hornbeam,Hyperion,Thicket,Priddy Fair,Preciptic,Campanette,アンテイツクヴアリユー,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Moonscape,Tom Fool,Menow,Gaga,Brazen,Bold Ruler,Amoret
アドマイヤデウス,アドマイヤデウス,0,アドマイヤドン,ティンバーカントリー,ウッドマン,ミスタープロスペクター,Raise a Native,Gold Digger,プレイメイト,Buckpasser,Intriguing,Fall Aspen,Pretense,Endeavour,Imitation,Change Water,Swaps,Portage,ベガ,トニービン,カンパラ,カラムーン,State Pension,Severn Bridge,Hornbeam,Priddy Fair,アンテイツクヴアリユー,Northern Dancer,Nearctic,Natalma,Moonscape,Tom Fool,Brazen,ロイヤルカード,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,アドマイヤラピス,ビーマイゲスト,Northern Dancer,Nearctic,Natalma,What a Treat,Tudor Minstrel,Rare Treat,Elevate,Ela-Mana-Mou,ピットカーン,Rose Bertin,Sunny Valley,Val de Loir,Sunland
アドマイヤドン,アドマイヤドン,0,ティンバーカントリー,ウッドマン,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,プレイメイト,Buckpasser,Tom Fool,Busanda,Intriguing,Swaps,Glamour,Fall Aspen,Pretense,Endeavour,British Empire,Himalaya,Imitation,Hyperion,Flattery,Change Water,Swaps,Khaled,Iron Reward,Portage,War Admiral,Carillon,ベガ,トニービン,カンパラ,カラムーン,ゼダーン,Khairunissa,State Pension,オンリーフォアライフ,Lorelei,Severn Bridge,Hornbeam,Hyperion,Thicket,Priddy Fair,Preciptic,Campanette,アンテイツクヴアリユー,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Moonscape,Tom Fool,Menow,Gaga,Brazen,Bold Ruler,Amoret
アドマイヤベガ,アドマイヤベガ,0,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Cosmah,Cosmic Bomb,Pharamond,Banish Fear,Almahmoud,Mahmoud,Arbitrator,Wishing Well,アンダースタンディング,Promised Land,Palestinian,Mahmoudess,Pretty Ways,Stymie,Pretty Jo,Mountain Flower,Montparnasse,Gulf Stream,Mignon,Edelweiss,Hillary,Dowager,ベガ,トニービン,カンパラ,カラムーン,ゼダーン,Khairunissa,State Pension,オンリーフォアライフ,Lorelei,Severn Bridge,Hornbeam,Hyperion,Thicket,Priddy Fair,Preciptic,Campanette,アンテイツクヴアリユー,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Moonscape,Tom Fool,Menow,Gaga,Brazen,Bold Ruler,Amoret
アドマイヤマックス,アドマイヤマックス,0,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Cosmah,Cosmic Bomb,Pharamond,Banish Fear,Almahmoud,Mahmoud,Arbitrator,Wishing Well,アンダースタンディング,Promised Land,Palestinian,Mahmoudess,Pretty Ways,Stymie,Pretty Jo,Mountain Flower,Montparnasse,Gulf Stream,Mignon,Edelweiss,Hillary,Dowager,ダイナシユート,ノーザンテースト,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Lady Victoria,Victoria Park,Chop Chop,Victoriana,Lady Angela,Hyperion,Sister Sarah,シヤダイマイン,ヒッティングアウェー,Ambiorix,Tourbillon,Lavendula,Striking,War Admiral,Baby League,フアンシミン,Determine,Alibhai,Koubis,Fanciful Miss,King Dorsett,Hianne
アドマイヤムーン,アドマイヤムーン,0,エンドスウィープ,フォーティナイナー,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,File,トムロルフ,Ribot,Pocahontas,Continue,Double Jay,Courtesy,Broom Dance,Dance Spell,Northern Dancer,Nearctic,Natalma,Obeah,Cyane,Book of Verse,Witching Hour,Thinking Cap,Rosemont,Camargo,Enchanted Eve,Lovely Night,Poupee,マイケイティーズ,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ケイティーズファースト,Kris,シャーペンアップ,エタン,Rocchetta,Doubly Sure,リライアンス,Soft Angels,Katies,ノノアルコ,Nearctic,Seximee,Mortefontaine,ポリック,Brabantia
アドマイヤラクティ,アドマイヤラクティ,0,ハーツクライ,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,アイリッシュダンス,トニービン,カンパラ,カラムーン,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ビユーパーダンス,リファール,Northern Dancer,Goofed,My Bupers,Bupers,Princess Revoked,グラブアバイト,エリシオ,フェアリーキング,Northern Dancer,Nearctic,Natalma,Fairy Bridge,Bold Reason,Special,Helice,Slewpy,シアトルスルー,Rare Bouquet,Hirondelle,Val de l'Orne,Hermanville,ヒード,Caveat,cannonade,Bold Bidder,Queen Sucree,Cold Hearted,The Axe,Turn to North,Swan,ニジンスキー,Northern Dancer,Flaming Page,Her Demon,エルバジェ,Spy Demon
アニマルキングダム,アニマルキングダム,0,Leroidesanimaux,Candy Stripes,ブラッシンググルーム,Red God,Nasrullah,Spring Run,Runaway Bride,Wild Risk,Aimee,バブルカンパニー,リファール,Northern Dancer,Goofed,Prodice,Prominer,Euridice,Dissemble,アホヌーラ,ロレンザッチオ,Klairon,Phoenissa,Helen Nichols,Martial,Quaker Girl,Kerali,High Line,ハイハット,Time Call,Sookera,Roberto,Irule,ダリシア,アカテナンゴ,Surumu,Literat,Birkhahn,Lis,Surama,リライアンス,Suncourt,Aggravate,Aggressor,Combat,Phaetonia,Raven Locks,Mr.Jinks,Gentlemen's Relish,Dynamis,ダンシングブレーヴ,リファール,Northern Dancer,Goofed,Navajo Princess,Drone,Olmec,Diasprina,Aspros,Sparkler,Antwerpen,Dorle,Rheffic,Diu
アブクマポーロ,アブクマポーロ,0,クリスタルグリッターズ,ブラッシンググルーム,Red God,Nasrullah,Nearco,Mumtaz Begum,Spring Run,Menow,Boola Brook,Runaway Bride,Wild Risk,Rialto,Wild Violet,Aimee,Tudor Minstrel,Emali,Tales to Tell,Donut King,Determine,Alibhai,Koubis,Strayed,Bull Dog,Misleading,Fleeting Doll,Fleet Nasrullah,Nasrullah,Happy Go Fleet,Chinese Doll,Silver Horde,Chinese Sis,バンシユーウエー,ペール,Milesian,My Babu,Djebel,Perfume,Oatflake,Coup de Lyon,Avena,Paleo,Pharis,Pharos,Carissima,Calonice,Abjer,Coronis,ポーロニアユミコ,プロント,Prince Taj,Prince Bio,Malindi,La Caravelle,Worden,Barquerolle,ミスオリオンの弐,ヒンドスタン,Bois Roussel,Sonibai,ヒバナ,Panorama,ウオーターミユージツク
アフリート,アフリート,0,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Unbreakable,Black Polly,Geisha,Discovery,Miyako,Raise You,Case Ace,Teddy,Sweetheart,Lady Glory,American Flag,Beloved,Gold Digger,Nashua,Nasrullah,Nearco,Mumtaz Begum,Segula,Johnstown,Sekhmet,Sequence,Count Fleet,Reigh Count,Quickly,Miss Dogwood,Bull Dog,Myrtlewood,Polite Lady,Venetian Jester,Tom Fool,Menow,Pharamond,Alcibiades,Gaga,Bull Dog,Alpoise,Venice,Princequillo,Prince Rose,Cosquilla,Delta,Nasrullah,Bourtai,Friendly Ways,Green Ticket,Traffic Judge,Alibhai,Traffic Court,Piccalilli,Citation,Dandilly,Ways to Learn,Thinking Cap,Rosemont,Camargo,Worth Saving,Requested,Patmigirl
アベシ,アベシ,0,プレザントコロニー,ヒズマジェスティ,Ribot,Tenerani,Bellini,Tofanella,Romanella,El Greco,Barbara Burrini,Flower Bowl,Alibhai,Hyperion,Teresina,Flower Bed,Beau Pere,Boudoir,Sun Colony,Sunrise Flight,Double Jay,Balladier,Broomshot,Misty Morn,Princequillo,Grey Flight,Colonia,Cockrullah,Nasrullah,Summerleaze,Nalga,Guatan,Nagoya,Sugar and Spice,キートゥザミント,グロースターク,Ribot,Tenerani,Romanella,Flower Bowl,Alibhai,Flower Bed,Key Bridge,Princequillo,Prince Rose,Cosquilla,Blue Banner,War Admiral,Risque Blue,Sweet Tooth,On-and-On,Nasrullah,Nearco,Mumtaz Begum,Two Lea,Bull Lea,Two Bob,Plum Cake,Ponder,Pensive,Miss Rushin,Real Delight,Bull Lea,Blue Delight
アポインテッドデイ,アポインテッドデイ,0,レッドランサム,Roberto,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Bramalea,Nashua,Nasrullah,Segula,Rarelea,Bull Lea,Bleebok,アラビア２,Damascus,Sword Dancer,Sunglow,Highland Fling,Kerala,My Babu,Blade of Time,Christmas Wind,Nearctic,Nearco,Lady Angela,Bally Free,Ballymoss,Fair Freedom,Appointed One,ダンチヒ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Pas de Nom,Admiral's Voyage,Crafty Admiral,Olympia Lou,Petitioner,Petition,Steady Aim,Qui Royalty,Native Royalty,Raise a Native,Native Dancer,Raise You,Queen Nasra,Nasrullah,Bayborough,Qui Blink,Francis S.,Royal Charger,Blue Eyed Momo,Winking Star,Dark Star,Peccadillo
アホヌーラ,アホヌーラ,0,ロレンザッチオ,Klairon,Clarion,Djebel,Tourbillon,Loika,Columba,Colorado,Gay Bird,Kalmia,Kantar,Alcantara,Karabe,Sweet Lavender,Swynford,Marchetta,Phoenissa,The Phoenix,Chateau Bouscaut,Kircubbin,Ramondie,Fille de Poete,Firdaussi,Fille d'Amour,Erica Fragrans,Big Game,Bahram,Myrobella,Jennydang,Colombo,Dalmary,Helen Nichols,Martial,Hill Gail,Bull Lea,Bull Dog,Rose Leaves,Jane Gail,Blenheim,Lady Higloss,Discipliner,Court Martial,Fair Trial,Instantaneous,Edvina,Figaro,Louise,Quaker Girl,Whistler,Panorama,Sir Cosmo,Happy Climax,Farthing Damages,Fair Trial,Futility,Mayflower,Borealis,Brumeux,Aurora,Foliage,Portlaw,Silver Larch
アポロキングダム,アポロキングダム,0,レモンドロップキッド,キングマンボ,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,ヌレイエフ,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,Charming Lassie,シアトルスルー,Bold Reasoning,Boldnesian,Reason to Earn,My Charmer,Poker,Fair Charmer,Lassie Dear,Buckpasser,Tom Fool,Busanda,Gay Missile,Sir Gaylord,Missy Baba,Bella Gatto,ストームキャット,Storm Bird,Northern Dancer,Nearctic,Natalma,South Ocean,New Providence,Shining Sun,Terlingua,セクレタリアト,Bold Ruler,Somethingroyal,Crimson Saint,Crimson Satan,Bolero Rose,Winter Sparkle,northjet,Northfields,Northern Dancer,Little Hut,Jellatina,フォルティノ,Queenpot,Turn to Talent,Turn-to,Royal Charger,Source Sucree,Hidden Talent,Dark Star,Dangerous Dame
アマヲカケル,アマヲカケル,0,シーザスターズ,ケープクロス,グリーンデザート,ダンチヒ,Northern Dancer,Pas de Nom,Foreign Courier,サーアイヴァー,Courtly Dee,Park Appeal,アホヌーラ,ロレンザッチオ,Helen Nichols,Balidaress,Balidar,Innocence,アーバンシー,ミスワキ,ミスタープロスペクター,Raise a Native,Gold Digger,Hopespringseternal,Buckpasser,Rose Bower,Allegretta,Lombard,agio,Promised Lady,Anatevka,Espresso,Almyra,シルバーカテリーナ,シルバーチャーム,シルバーバック,Buckpasser,Tom Fool,Busanda,Silver True,Hail to Reason,Silver Fog,Bonnie's Poker,Poker,Round Table,Glamour,What a Surprise,Wise Margin,Militant Miss,ウランウラン,ブライアンズタイム,Roberto,Hail to Reason,Bramalea,Kelley's Day,グロースターク,Golden Trail,ミズエナジー,ダンサーズイメージ,Native Dancer,Noors Image,ホーセイベンチア,ファバージ,フジベンチヤ
アメリカンファラオ,アメリカンファラオ,0,Pioneerof the Nile,エンパイアメーカー,Unbridled,ファピアノ,ミスタープロスペクター,Killaloe,Gana Facil,Le Fabuleux,Charedi,Toussaud,エルグランセニョール,Northern Dancer,Sex Appeal,Image of Reality,インリアリティ,Edee's Image,Star of Goshen,Lord at War,General,Brigadier Gerard,Mercuriale,Luna de Miel,Con Brio,Good Will,Castle Eight,Key to the Kingdom,Bold Ruler,Key Bridge,Her Native,Kanumera,リツトルブレツシング,Littleprincessemma,Yankee Gentleman,ストームキャット,Storm Bird,Northern Dancer,South Ocean,Terlingua,セクレタリアト,Crimson Saint,Key Phrase,Flying Paster,Gummo,Procne,Sown,Grenfall,Bad Seed,Exclusive Rosette,Ecliptical,Exclusive Native,Raise a Native,Exclusive,Minnetonka,Chieftain,Heliolight,Zetta Jet,Tri Jet,Jester,Haze,Queen Zetta,Crozier,Miami Mood
アメリカンファラオ-覇走-,アメリカンファラオ-覇走-,0,Pioneerof the Nile,エンパイアメーカー,Unbridled,ファピアノ,ミスタープロスペクター,Killaloe,Gana Facil,Le Fabuleux,Charedi,Toussaud,エルグランセニョール,Northern Dancer,Sex Appeal,Image of Reality,インリアリティ,Edee's Image,Star of Goshen,Lord at War,General,Brigadier Gerard,Mercuriale,Luna de Miel,Con Brio,Good Will,Castle Eight,Key to the Kingdom,Bold Ruler,Key Bridge,Her Native,Kanumera,リツトルブレツシング,Littleprincessemma,Yankee Gentleman,ストームキャット,Storm Bird,Northern Dancer,South Ocean,Terlingua,セクレタリアト,Crimson Saint,Key Phrase,Flying Paster,Gummo,Procne,Sown,Grenfall,Bad Seed,Exclusive Rosette,Ecliptical,Exclusive Native,Raise a Native,Exclusive,Minnetonka,Chieftain,Heliolight,Zetta Jet,Tri Jet,Jester,Haze,Queen Zetta,Crozier,Miami Mood
アメリカンボス,アメリカンボス,0,キングマンボ,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,Miesque,ヌレイエフ,Northern Dancer,Nearctic,Natalma,Special,フォルリ,Thong,Pasadoble,Prove Out,グロースターク,Equal Venture,Santa Quilla,Sanctus,Neriad,Redeemer,Dixieland Band,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Mississippi Mud,Delta Judge,Traffic Judge,Beautillion,Sand Buggy,Warfare,Egyptian,Printing Press,インリアリティ,Intentionally,Intent,My Recipe,My Dear Girl,Rough'n Tumble,Iltis,Wealth of Nations,キートゥザミント,グロースターク,Key Bridge,Admiring,Hail to Reason,Searching
アメリカンポスト,アメリカンポスト,0,Bering,Arctic Tern,Sea-Bird,Dan Cupid,Native Dancer,Vixenette,Sicalade,Sicambre,Marmelade,Bubbling Beauty,Hasty Road,Roman,Traffic Court,Almahmoud,Mahmoud,Arbitrator,Beaune,リファール,Northern Dancer,Nearctic,Natalma,Goofed,Court Martial,Barra,Barbra,Le Fabuleux,Wild Risk,Anguar,Biobelle,Cernobbio,La Beloli,Wells Fargo,サドラーズウェルズ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Fairy Bridge,Bold Reason,Hail to Reason,Lalun,Special,フォルリ,Thong,Cruising Height,シャーリーハイツ,ミルリーフ,Never Bend,Milan Mill,Hardiemma,ハーディカヌート,Grand Cross,Nomadic Pleasure,ハビタット,Sir Gaylord,Little Hut,Petite Marmite,Babur,Madrilene
アメリゴ-覇走-,アメリゴ-覇走-,0,Nearco,Pharos,Phalaris,Polymelus,Cyllene,Maid Marian,Bromus,Sainfoin,Cheery,Scapa Flow,Chaucer,St.Simon,Canterbury Pilgrim,Anchora,Love Wisely,Eryholme,Nogara,Havresac,Rabelais,St.Simon,Satirical,Hors Concours,Ajax,Simona,Catnip,Spearmint,Carbine,Maid of the Mint,Sibola,The Sailor Prince,Saluda,Sanlinea,Precipitation,Hurry On,Marcovil,Marco,Lady Villikins,Tout Suite,Sainfoin,Star,Double Life,Bachelor's Double,Tredennis,Lady Bawn,Saint Joan,Willbrook,Flo Desmond,Sun Helmet,Hyperion,Gainsborough,Bayardo,Rosedrop,Selene,Chaucer,Serenissima,Point Duty,Grand Parade,Orby,Grand Geraldine,Pinprick,Torpoint,Third Trick
アリダー,アリダー,0,Raise a Native,Native Dancer,Mahmoud,Unbreakable,Sickle,Blue Glass,Black Polly,Polymelian,Black Queen,Geisha,Discovery,Display,Ariadne,Miyako,John P. Grier,La Chica,Raise You,Case Ace,Teddy,Ajax,Rondeau,Sweetheart,Ultimus,Humanity,Lady Glory,American Flag,Man o'War,Lady Comfey,Beloved,Whisk Broom,Bill and Coo,Sweet Tooth,On-and-On,Nasrullah,Nearco,Pharos,Nogara,Mumtaz Begum,Blenheim,Mumtaz Mahal,Two Lea,Bull Lea,Bull Dog,Rose Leaves,Two Bob,The Porter,Blessings,Plum Cake,Ponder,Pensive,Hyperion,Penicuik,Miss Rushin,Blenheim,Lady Erne,Real Delight,Bull Lea,Bull Dog,Rose Leaves,Blue Delight,Blue Larkspur,Chicleight
アルアイン,アルアイン,0,ディープインパクト,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア,アルザオ,リファール,Northern Dancer,Goofed,Lady Rebecca,サーアイヴァー,Pocahontas,Burghclere,バステッド,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,ドバイマジェスティ,Essence of Dubai,Pulpit,エーピーインディ,シアトルスルー,Weekend Surprise,Preach,ミスタープロスペクター,Narrate,Epitome,Summing,Verbatim,Sumatra,Honest and True,Mr.Leader,Tell Meno Lies,Great Majesty,Great Above,Minnesota Mac,Rough'n Tumble,Cow Girl,Ta Wee,Intentionally,Aspidistra,Mistic Majesty,ヒズマジェスティ,Ribot,Flower Bowl,Necaras Miss,Ambernash,Saracen Miss
アルカセット,アルカセット,0,キングマンボ,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,Miesque,ヌレイエフ,Northern Dancer,Nearctic,Natalma,Special,フォルリ,Thong,Pasadoble,Prove Out,グロースターク,Equal Venture,Santa Quilla,Sanctus,Neriad,チェサプラナ,Niniski,ニジンスキー,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,Virginia Hills,トムロルフ,Ribot,Pocahontas,Ridin' Easy,Ridan,Easy Eight,Top of The League,ハイトップ,Derring-Do,Darius,Sipsey Bridge,Camenae,ヴィミー,Madrilene,Home And Away,Home Guard,フォルリ,Stay at Home,Garden of Eden,Exbury,Mesopotamia
アルコル,アルコル,0,チャイナロック,Rockefella,Hyperion,Gainsborough,Bayardo,Rosedrop,Selene,Chaucer,Serenissima,Rockfel,Felstead,Spion Kop,Felkington,Rockliffe,Santorb,Sweet Rocket,May Wong,Rustom Pasha,Son-in-Law,Dark Ronald,Mother-in-Law,Cos,Flying Orb,Renaissance,Wezzan,Friar Marcus,Cicero,Prim Nun,Woodsprite,Stornoway,Wood Daisy,Merry Madcap,Grey Sovereign,Nasrullah,Nearco,Pharos,Nogara,Mumtaz Begum,Blenheim,Mumtaz Mahal,Kong,Baytown,Achtoi,Princess Herodias,Clang,Hainault,Vibration,Croft Lady,Golden Cloud,Gold Bridge,Golden Boss,Flying Diadem,Rainstorm,Hainault,Stormcloud,Land of Hope,Court Martial,Fair Trial,Instantaneous,Little Britain,Epigram,Heavenly Sinner
